merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,MCC_Desc,merchant_country,merchant_risk_segment,event_date,transaction_count,total_amount,fraud_rate,cnp_rate,chargeback_rate_30d,refund_rate_7d,mcc_mismatch_rate,volume_spike_rate,settlement_account_changes_30d,avg_ip_risk,laundering_risk_score,risk_event_type
M0001384,MID876629294,MERCHANT_01384,7011,"Hotels, Motels, Resorts",DEU,LOW,2025-06-30,79,9819.99,0.17721518987341772,0.34177215189873417,0.11392405063291139,0.26237442836325886,0.06329113924050633,0.02531645569620253,0,23.354430379746834,29.3,chargeback_watch
M0001385,MID467394884,MERCHANT_01385,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,72,6953.08,0.20833333333333334,0.3472222222222222,0.041666666666666664,0.11208640278438299,0.041666666666666664,0.05555555555555555,1,21.359722222222224,37.7,normal_monitoring
M0001386,MID700796021,MERCHANT_01386,5732,Electronics Sales,USA,LOW,2025-06-30,66,9813.87,0.19696969696969696,0.4393939393939394,0.07575757575757576,0.22100430449284514,0.045454545454545456,0.0,4,21.883333333333333,59.5,normal_monitoring
M0001387,MID350078220,MERCHANT_01387,4722,Travel Agencies,GBR,LOW,2025-06-30,58,4976.26,0.06896551724137931,0.3103448275862069,0.034482758620689655,0.050148871473431146,0.017241379310344827,0.034482758620689655,0,22.68448275862069,11.5,normal_monitoring
M0001388,MID167776062,MERCHANT_01388,4722,Travel Agencies,SGP,LOW,2025-06-30,76,8192.34,0.14473684210526316,0.32894736842105265,0.07894736842105263,0.06822591846819034,0.0,0.07894736842105263,0,19.92105263157895,26.2,normal_monitoring
M0001389,MID781973266,MERCHANT_01389,7011,"Hotels, Motels, Resorts",GBR,LOW,2025-06-30,60,6630.56,0.08333333333333333,0.4166666666666667,0.016666666666666666,0.10443169005988875,0.06666666666666667,0.03333333333333333,0,20.496666666666666,18.2,normal_monitoring
M0001390,MID949241901,MERCHANT_01390,5094,"Jewelry, Watches, Silverware",SGP,LOW,2025-06-30,60,6729.22,0.1,0.23333333333333334,0.05,0.07844790765948255,0.016666666666666666,0.03333333333333333,0,21.295,12.3,normal_monitoring
M0001391,MID909049555,MERCHANT_01391,5411,"Grocery Stores, Supermarkets",CAN,MEDIUM,2025-06-30,60,8593.87,0.11666666666666667,0.43333333333333335,0.1,0.11332871842723118,0.03333333333333333,0.05,4,20.101666666666667,67.8,chargeback_watch
M0001392,MID720213138,MERCHANT_01392,5094,"Jewelry, Watches, Silverware",FRA,LOW,2025-06-30,65,8701.95,0.12307692307692308,0.27692307692307694,0.07692307692307693,0.15790947275083947,0.015384615384615385,0.046153846153846156,0,20.273846153846154,19.4,normal_monitoring
M0001393,MID787665204,MERCHANT_01393,5411,"Grocery Stores, Supermarkets",USA,MEDIUM,2025-06-30,65,7644.34,0.13846153846153847,0.35384615384615387,0.046153846153846156,0.18478351914433153,0.03076923076923077,0.015384615384615385,3,21.51230769230769,57.0,normal_monitoring
M0001394,MID255282833,MERCHANT_01394,5945,"Hobby, Toy, and Game Shops",USA,LOW,2025-06-30,59,10015.4,0.11864406779661017,0.3898305084745763,0.05084745762711865,0.15024316305567195,0.03389830508474576,0.01694915254237288,0,19.354237288135593,11.2,normal_monitoring
M0001395,MID732130256,MERCHANT_01395,7994,Video Game Arcades,FRA,MEDIUM,2025-06-30,59,6173.9800000000005,0.15254237288135594,0.4576271186440678,0.06779661016949153,0.0654528624826495,0.06779661016949153,0.01694915254237288,2,19.554237288135592,54.0,normal_monitoring
M0001396,MID104494047,MERCHANT_01396,5945,"Hobby, Toy, and Game Shops",NGA,LOW,2025-06-30,66,9568.05,0.13636363636363635,0.3333333333333333,0.07575757575757576,0.08842422555955701,0.015151515151515152,0.015151515151515152,1,26.062121212121212,25.0,normal_monitoring
M0001397,MID480395745,MERCHANT_01397,5999,Miscellaneous Retail Stores,USA,MEDIUM,2025-06-30,46,5618.23,0.06521739130434782,0.391304347826087,0.043478260869565216,0.05593244547299164,0.0,0.021739130434782608,4,20.054347826086957,47.0,normal_monitoring
M0001398,MID251843618,MERCHANT_01398,4722,Travel Agencies,USA,LOW,2025-06-30,77,10193.02,0.11688311688311688,0.3246753246753247,0.03896103896103896,0.08170843709892589,0.025974025974025976,0.03896103896103896,0,21.179220779220778,16.8,normal_monitoring
M0001399,MID804685922,MERCHANT_01399,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,73,14918.210000000001,0.1095890410958904,0.3287671232876712,0.0273972602739726,0.13077627857770122,0.0410958904109589,0.0410958904109589,0,20.835616438356166,9.5,normal_monitoring
M0001400,MID618094481,MERCHANT_01400,4722,Travel Agencies,AUS,LOW,2025-06-30,57,8416.85,0.05263157894736842,0.24561403508771928,0.05263157894736842,0.08485402288522481,0.017543859649122806,0.017543859649122806,0,20.442105263157895,7.3,normal_monitoring
M0001401,MID160961130,MERCHANT_01401,5411,"Grocery Stores, Supermarkets",AUS,LOW,2025-06-30,53,6491.67,0.1509433962264151,0.20754716981132076,0.03773584905660377,0.14344095479776034,0.018867924528301886,0.03773584905660377,0,20.539622641509432,22.0,normal_monitoring
M0001402,MID616630857,MERCHANT_01402,5411,"Grocery Stores, Supermarkets",AUS,LOW,2025-06-30,56,11636.4,0.19642857142857142,0.42857142857142855,0.14285714285714285,0.12807995227093702,0.03571428571428571,0.07142857142857142,3,20.375,52.9,chargeback_watch
M0001403,MID688301114,MERCHANT_01403,4829,Wire Transfer Money Orders,GBR,LOW,2025-06-30,85,15675.07,0.08235294117647059,0.36470588235294116,0.058823529411764705,0.11750529635351674,0.011764705882352941,0.023529411764705882,0,19.88235294117647,10.5,normal_monitoring
M0001404,MID459445024,MERCHANT_01404,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,61,8892.880000000001,0.11475409836065574,0.4262295081967213,0.03278688524590164,0.09530707735893879,0.0,0.04918032786885246,0,20.868852459016395,9.9,normal_monitoring
M0001405,MID300385264,MERCHANT_01405,5814,Fast Food Restaurants,AUS,LOW,2025-06-30,52,8284.54,0.057692307692307696,0.2692307692307692,0.038461538461538464,0.08655222487689365,0.038461538461538464,0.019230769230769232,1,20.365384615384617,15.8,normal_monitoring
M0001406,MID198115346,MERCHANT_01406,5094,"Jewelry, Watches, Silverware",GBR,MEDIUM,2025-06-30,74,9458.94,0.14864864864864866,0.28378378378378377,0.08108108108108109,0.1771187635101831,0.02702702702702703,0.08108108108108109,1,20.38108108108108,41.9,chargeback_watch
M0001407,MID763775834,MERCHANT_01407,5411,"Grocery Stores, Supermarkets",IND,LOW,2025-06-30,64,9809.42,0.109375,0.296875,0.0625,0.08227121343271451,0.046875,0.046875,0,21.3859375,20.4,normal_monitoring
M0001408,MID590764503,MERCHANT_01408,5411,"Grocery Stores, Supermarkets",USA,LOW,2025-06-30,63,4889.99,0.14285714285714285,0.31746031746031744,0.06349206349206349,0.19990266383225402,0.0,0.07936507936507936,0,21.426984126984127,21.5,normal_monitoring
M0001409,MID505285351,MERCHANT_01409,4511,"Airlines, Air Carriers",USA,HIGH,2025-06-30,63,10163.25,0.12698412698412698,0.30158730158730157,0.047619047619047616,0.13736643608990723,0.031746031746031744,0.07936507936507936,2,20.917460317460318,60.1,normal_monitoring
M0001410,MID886734378,MERCHANT_01410,5732,Electronics Sales,CAN,LOW,2025-06-30,56,6864.03,0.16071428571428573,0.2857142857142857,0.07142857142857142,0.17553852202810089,0.0,0.03571428571428571,0,19.241071428571427,21.1,normal_monitoring
M0001411,MID760663958,MERCHANT_01411,5999,Miscellaneous Retail Stores,BRA,LOW,2025-06-30,73,9779.85,0.2054794520547945,0.3424657534246575,0.0684931506849315,0.2532244763080265,0.0273972602739726,0.0958904109589041,4,27.95068493150685,58.6,normal_monitoring
M0001412,MID768123409,MERCHANT_01412,5311,Department Stores,IND,HIGH,2025-06-30,116,25300.57,0.39655172413793105,0.4051724137931034,0.14655172413793102,0.35206309886711956,0.20689655172413793,0.15517241379310345,1,21.3801724137931,97.8,merchant_laundering_watch
M0001413,MID980889936,MERCHANT_01413,5999,Miscellaneous Retail Stores,AUS,LOW,2025-06-30,66,9951.41,0.16666666666666666,0.3787878787878788,0.09090909090909091,0.1954202937403527,0.015151515151515152,0.10606060606060606,0,22.034848484848485,31.9,chargeback_watch
M0001414,MID292191404,MERCHANT_01414,5411,"Grocery Stores, Supermarkets",SGP,LOW,2025-06-30,76,9935.47,0.13157894736842105,0.32894736842105265,0.039473684210526314,0.12339981887727675,0.0,0.05263157894736842,0,19.26842105263158,7.8,normal_monitoring
M0001415,MID720853145,MERCHANT_01415,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,66,9153.76,0.13636363636363635,0.36363636363636365,0.045454545454545456,0.202298992083708,0.045454545454545456,0.10606060606060606,0,21.222727272727273,19.6,normal_monitoring
M0001416,MID470500733,MERCHANT_01416,5945,"Hobby, Toy, and Game Shops",CAN,LOW,2025-06-30,80,9870.77,0.1125,0.325,0.0625,0.17885154295003614,0.0625,0.0375,0,20.8125,21.0,normal_monitoring
M0001417,MID148974150,MERCHANT_01417,5814,Fast Food Restaurants,IND,LOW,2025-06-30,55,4950.99,0.10909090909090909,0.36363636363636365,0.07272727272727272,0.08693147129719013,0.01818181818181818,0.01818181818181818,0,21.145454545454545,14.7,normal_monitoring
M0001418,MID124922151,MERCHANT_01418,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,57,6186.4400000000005,0.07017543859649122,0.3333333333333333,0.0,0.04961717937223423,0.017543859649122806,0.07017543859649122,0,23.024561403508773,8.6,normal_monitoring
M0001419,MID262152470,MERCHANT_01419,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,61,7733.21,0.14754098360655737,0.3442622950819672,0.04918032786885246,0.10095088343938904,0.01639344262295082,0.01639344262295082,0,21.308196721311475,27.4,normal_monitoring
M0001420,MID235429498,MERCHANT_01420,5812,"Eating Places, Restaurants",USA,LOW,2025-06-30,72,10125.3,0.16666666666666666,0.4722222222222222,0.05555555555555555,0.0979351594513416,0.041666666666666664,0.013888888888888888,0,22.97222222222222,22.9,normal_monitoring
M0001421,MID641383649,MERCHANT_01421,5945,"Hobby, Toy, and Game Shops",USA,LOW,2025-06-30,66,10067.11,0.09090909090909091,0.4696969696969697,0.09090909090909091,0.09150069101849864,0.045454545454545456,0.015151515151515152,0,19.956060606060603,21.1,chargeback_watch
M0001422,MID204987961,MERCHANT_01422,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,63,7406.28,0.12698412698412698,0.31746031746031744,0.07936507936507936,0.06296204677855687,0.06349206349206349,0.047619047619047616,0,23.568253968253966,17.8,normal_monitoring
M0001423,MID999665320,MERCHANT_01423,5999,Miscellaneous Retail Stores,FRA,LOW,2025-06-30,49,9517.06,0.2653061224489796,0.3469387755102041,0.14285714285714285,0.3557072326833857,0.04081632653061224,0.04081632653061224,3,22.820408163265306,63.8,chargeback_watch
M0001424,MID745506404,MERCHANT_01424,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,79,11244.54,0.12658227848101267,0.35443037974683544,0.02531645569620253,0.12143312708915636,0.02531645569620253,0.06329113924050633,0,21.30632911392405,19.6,normal_monitoring
M0001425,MID937446829,MERCHANT_01425,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,53,12686.15,0.1509433962264151,0.5094339622641509,0.09433962264150944,0.12962082659912755,0.05660377358490566,0.018867924528301886,2,22.5,35.3,chargeback_watch
M0001426,MID211998299,MERCHANT_01426,5411,"Grocery Stores, Supermarkets",USA,HIGH,2025-06-30,63,8340.22,0.1111111111111111,0.3333333333333333,0.06349206349206349,0.1273568048348153,0.047619047619047616,0.0,5,22.185714285714287,81.5,merchant_laundering_watch
M0001427,MID249597436,MERCHANT_01427,5094,"Jewelry, Watches, Silverware",GBR,LOW,2025-06-30,72,10629.48,0.1111111111111111,0.2777777777777778,0.013888888888888888,0.1517255475062021,0.0,0.013888888888888888,0,20.781944444444445,16.6,normal_monitoring
M0001428,MID999504342,MERCHANT_01428,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,85,9094.94,0.1411764705882353,0.35294117647058826,0.07058823529411765,0.0659247891716608,0.011764705882352941,0.03529411764705882,0,20.12,20.7,normal_monitoring
M0001429,MID454435882,MERCHANT_01429,5732,Electronics Sales,AUS,LOW,2025-06-30,71,10803.01,0.16901408450704225,0.323943661971831,0.07042253521126761,0.21995676599700545,0.07042253521126761,0.04225352112676056,0,22.367605633802814,27.1,normal_monitoring
M0001430,MID403858504,MERCHANT_01430,4829,Wire Transfer Money Orders,USA,LOW,2025-06-30,79,10105.24,0.08860759493670886,0.379746835443038,0.06329113924050633,0.09074625801417277,0.0379746835443038,0.08860759493670886,0,21.87848101265823,10.7,normal_monitoring
M0001431,MID823948093,MERCHANT_01431,5999,Miscellaneous Retail Stores,IND,LOW,2025-06-30,71,8797.86,0.07042253521126761,0.352112676056338,0.08450704225352113,0.07628636928457132,0.014084507042253521,0.056338028169014086,0,21.642253521126758,13.5,chargeback_watch
M0001432,MID281581672,MERCHANT_01432,4722,Travel Agencies,USA,LOW,2025-06-30,69,8611.28,0.11594202898550725,0.2898550724637681,0.043478260869565216,0.0828573921964519,0.028985507246376812,0.043478260869565216,0,22.379710144927536,18.8,normal_monitoring
M0001433,MID967378635,MERCHANT_01433,5411,"Grocery Stores, Supermarkets",IND,LOW,2025-06-30,76,10294.92,0.14473684210526316,0.40789473684210525,0.06578947368421052,0.11153496175936438,0.02631578947368421,0.013157894736842105,1,21.781578947368423,26.9,normal_monitoring
M0001434,MID450273911,MERCHANT_01434,5814,Fast Food Restaurants,AUS,LOW,2025-06-30,63,14355.42,0.1746031746031746,0.31746031746031744,0.09523809523809523,0.18990450554897625,0.015873015873015872,0.0,0,23.463492063492065,22.7,chargeback_watch
M0001435,MID463022065,MERCHANT_01435,5999,Miscellaneous Retail Stores,GBR,MEDIUM,2025-06-30,71,8549.84,0.11267605633802817,0.28169014084507044,0.04225352112676056,0.07781090678046268,0.04225352112676056,0.056338028169014086,2,21.55070422535211,46.6,normal_monitoring
M0001436,MID742505890,MERCHANT_01436,5999,Miscellaneous Retail Stores,DEU,LOW,2025-06-30,73,8647.19,0.1780821917808219,0.3150684931506849,0.0821917808219178,0.22402685748115392,0.0410958904109589,0.0410958904109589,0,21.71095890410959,32.0,chargeback_watch
M0001437,MID587249752,MERCHANT_01437,5311,Department Stores,ESP,HIGH,2025-06-30,55,9065.71,0.07272727272727272,0.34545454545454546,0.03636363636363636,0.09451598166354616,0.01818181818181818,0.0,5,22.796363636363637,75.4,merchant_laundering_watch
M0001438,MID861716326,MERCHANT_01438,5814,Fast Food Restaurants,AUS,LOW,2025-06-30,57,9780.75,0.12280701754385964,0.24561403508771928,0.03508771929824561,0.10556663897592089,0.017543859649122806,0.017543859649122806,0,21.56842105263158,12.1,normal_monitoring
M0001439,MID408467316,MERCHANT_01439,5094,"Jewelry, Watches, Silverware",USA,MEDIUM,2025-06-30,59,7545.18,0.11864406779661017,0.3220338983050847,0.06779661016949153,0.07314397718471109,0.06779661016949153,0.05084745762711865,2,21.666101694915252,43.8,normal_monitoring
M0001440,MID713733108,MERCHANT_01440,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,56,6054.42,0.10714285714285714,0.39285714285714285,0.017857142857142856,0.1645925884411345,0.0,0.03571428571428571,0,20.892857142857142,10.8,normal_monitoring
M0001441,MID937293687,MERCHANT_01441,7994,Video Game Arcades,NGA,LOW,2025-06-30,67,9149.66,0.23880597014925373,0.26865671641791045,0.13432835820895522,0.32160008505366255,0.0,0.0,3,26.79850746268657,57.5,chargeback_watch
M0001442,MID698153873,MERCHANT_01442,4511,"Airlines, Air Carriers",USA,MEDIUM,2025-06-30,72,11434.12,0.18055555555555555,0.3333333333333333,0.08333333333333333,0.2121574356534756,0.041666666666666664,0.027777777777777776,4,22.008333333333336,71.1,chargeback_watch
M0001443,MID777499338,MERCHANT_01443,5814,Fast Food Restaurants,IND,LOW,2025-06-30,70,7642.47,0.15714285714285714,0.4,0.17142857142857143,0.18469081129390644,0.02857142857142857,0.02857142857142857,0,20.224285714285713,24.0,chargeback_watch
M0001444,MID750866416,MERCHANT_01444,5411,"Grocery Stores, Supermarkets",BRA,LOW,2025-06-30,68,11026.630000000001,0.22058823529411764,0.4117647058823529,0.1323529411764706,0.19222378871452103,0.04411764705882353,0.058823529411764705,6,27.391176470588235,83.4,merchant_laundering_watch
M0001445,MID854381828,MERCHANT_01445,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,52,7843.61,0.09615384615384616,0.28846153846153844,0.057692307692307696,0.1286574199350566,0.0,0.019230769230769232,0,21.215384615384615,23.8,normal_monitoring
M0001446,MID352176294,MERCHANT_01446,6051,Non-Financial Institutions - Currency Dealers,GBR,HIGH,2025-06-30,60,12239.94,0.13333333333333333,0.4,0.05,0.10992035826243311,0.016666666666666666,0.05,1,20.908333333333335,48.2,normal_monitoring
M0001447,MID261564166,MERCHANT_01447,5812,"Eating Places, Restaurants",GBR,LOW,2025-06-30,71,9778.66,0.18309859154929578,0.352112676056338,0.11267605633802817,0.20560493426970655,0.04225352112676056,0.028169014084507043,1,21.866197183098592,39.8,chargeback_watch
M0001448,MID233066634,MERCHANT_01448,4829,Wire Transfer Money Orders,SGP,LOW,2025-06-30,63,11432.33,0.2222222222222222,0.4444444444444444,0.031746031746031744,0.17696121516006671,0.031746031746031744,0.047619047619047616,4,21.914285714285715,62.6,normal_monitoring
M0001449,MID805556402,MERCHANT_01449,5732,Electronics Sales,CAN,LOW,2025-06-30,57,7041.45,0.17543859649122806,0.3508771929824561,0.07017543859649122,0.26029029377041274,0.05263157894736842,0.07017543859649122,0,23.489473684210527,30.9,normal_monitoring
M0001450,MID610759653,MERCHANT_01450,5812,"Eating Places, Restaurants",ESP,MEDIUM,2025-06-30,83,9823.98,0.1566265060240964,0.40963855421686746,0.04819277108433735,0.08490828156656266,0.024096385542168676,0.04819277108433735,4,20.16144578313253,61.0,normal_monitoring
M0001451,MID479941942,MERCHANT_01451,5999,Miscellaneous Retail Stores,IND,LOW,2025-06-30,75,13007.97,0.14666666666666667,0.22666666666666666,0.04,0.12588157215135942,0.02666666666666667,0.02666666666666667,0,20.272000000000002,15.7,normal_monitoring
M0001452,MID118247343,MERCHANT_01452,5814,Fast Food Restaurants,AUS,LOW,2025-06-30,80,11617.47,0.1625,0.2875,0.1,0.16780307793295562,0.025,0.0375,0,22.40625,23.8,chargeback_watch
M0001453,MID185566205,MERCHANT_01453,7011,"Hotels, Motels, Resorts",AUS,LOW,2025-06-30,51,7057.72,0.1568627450980392,0.29411764705882354,0.09803921568627451,0.18983530141203458,0.0392156862745098,0.0784313725490196,0,19.801960784313724,27.9,chargeback_watch
M0001454,MID535777794,MERCHANT_01454,5999,Miscellaneous Retail Stores,GBR,LOW,2025-06-30,74,11898.22,0.13513513513513514,0.36486486486486486,0.02702702702702703,0.20808489320719234,0.06756756756756757,0.06756756756756757,0,20.93783783783784,19.9,normal_monitoring
M0001455,MID135284082,MERCHANT_01455,5732,Electronics Sales,GBR,LOW,2025-06-30,43,5738.89,0.16279069767441862,0.3488372093023256,0.06976744186046512,0.1510775591337486,0.06976744186046512,0.046511627906976744,0,19.99767441860465,25.5,normal_monitoring
M0001456,MID735270505,MERCHANT_01456,4722,Travel Agencies,GBR,LOW,2025-06-30,73,6981.03,0.1506849315068493,0.3698630136986301,0.0958904109589041,0.11662806155406674,0.0136986301369863,0.0547945205479452,1,22.436986301369863,30.4,chargeback_watch
M0001457,MID870495662,MERCHANT_01457,7011,"Hotels, Motels, Resorts",GBR,LOW,2025-06-30,61,7588.75,0.09836065573770492,0.29508196721311475,0.03278688524590164,0.10214510975418326,0.06557377049180328,0.03278688524590164,0,20.3672131147541,17.2,normal_monitoring
