cardholder_id,historical_txn_count,historical_fraud_count,historical_chargebacks,historical_failed_auths,avg_historical_amount,std_historical_amount,p95_historical_amount,usual_online_rate,usual_international_rate,usual_contactless_rate,distinct_merchants_180d,distinct_countries_180d,top_mcc,top_country,days_since_last_historical_txn,historical_fraud_rate,historical_failed_auth_rate,historical_chargeback_rate,distinct_devices_180d,distinct_ip_hashes_180d,distinct_ip_countries_180d,avg_historical_device_risk,avg_historical_ip_risk,risky_ip_event_rate_180d,failed_login_events_180d
CH0006776,34,0,0,2,107.63588235294117,93.65753078872136,320.12049999999977,0.0588235294117647,0.6764705882352942,0.3235294117647059,33,10,5411,GBR,7,0.0,0.0588235294117647,0.0,1,8,8,25.594117647058823,21.226470588235294,0.0,8
CH0006777,25,0,0,0,133.998,171.09715032694146,435.614,0.2,0.8,0.44,25,10,5814,GBR,1,0.0,0.0,0.0,1,7,7,25.324,21.86,0.0,2
CH0006778,37,0,0,0,97.97864864864864,63.06009779753148,211.97399999999996,0.081081081081081,0.6756756756756757,0.2972972972972973,36,11,5411,USA,1,0.0,0.0,0.0,1,9,9,24.91351351351351,21.51081081081081,0.0,12
CH0006779,32,0,0,1,32.456875000000004,25.120011099943618,84.70849999999999,0.53125,0.5625,0.46875,32,9,5999,GBR,0,0.0,0.03125,0.0,1,9,9,25.421875,22.134375,0.0,4
CH0006780,40,1,0,0,18.21625,17.937563463659735,47.90049999999991,0.4,0.65,0.325,40,11,5411,GBR,1,0.025,0.0,0.0,2,11,10,25.305,21.69,0.0,3
CH0006781,16,0,0,2,53.514375,32.5773432452167,115.61,0.3125,0.875,0.375,16,8,4511,GBR,2,0.0,0.125,0.0,1,6,6,27.15,23.03125,0.0,5
CH0006782,40,0,0,4,91.107,84.18009963990666,240.3764999999999,0.3,0.925,0.425,40,11,4722,USA,7,0.0,0.1,0.0,1,11,11,25.125,22.1375,0.0,4
CH0006783,26,0,0,1,98.89230769230768,53.3618966160456,187.89,0.0384615384615384,0.6153846153846154,0.4615384615384615,26,8,5814,GBR,3,0.0,0.0384615384615384,0.0,1,6,6,26.08076923076923,20.088461538461537,0.0,6
CH0006784,32,0,0,1,76.10875,69.19781423687665,222.92499999999995,0.1875,0.75,0.46875,32,9,5411,GBR,2,0.0,0.03125,0.0,1,7,7,24.56875,19.790625,0.0,5
CH0006785,32,1,0,1,52.470625,34.753677172583174,123.2695,0.28125,0.71875,0.3125,32,8,5732,GBR,2,0.03125,0.03125,0.0,2,9,8,25.840625,21.021875,0.0,6
CH0006786,39,0,0,0,9.100769230769233,6.252391283431772,17.955000000000005,0.3333333333333333,0.6410256410256411,0.4358974358974359,39,11,7994,GBR,4,0.0,0.0,0.0,1,11,11,23.794871794871796,21.487179487179485,0.0,8
CH0006787,41,0,0,1,137.33439024390245,143.87683953730672,331.8,0.5365853658536586,0.8536585365853658,0.4390243902439024,41,9,5411,USA,2,0.0,0.024390243902439,0.0,1,9,9,23.724390243902437,21.365853658536587,0.0,7
CH0006788,35,0,0,3,90.93485714285714,57.63583849182261,201.5389999999999,0.2,0.7142857142857143,0.4857142857142857,35,10,5814,GBR,2,0.0,0.0857142857142857,0.0,1,9,9,24.454285714285714,21.497142857142858,0.0,3
CH0006789,32,1,0,1,161.9946875,128.45544682594831,317.698,0.4375,0.65625,0.375,32,9,5814,GBR,7,0.03125,0.03125,0.0,2,10,9,24.43125,19.7,0.0,5
CH0006790,41,0,1,2,85.28536585365853,67.9718279913657,242.24,0.5853658536585366,0.5853658536585366,0.4146341463414634,39,9,5814,GBR,8,0.0,0.048780487804878,0.024390243902439,1,7,7,24.807317073170733,21.421951219512195,0.0,6
CH0006791,39,0,0,1,236.0402564102564,185.4796783093016,656.6010000000001,0.0512820512820512,0.7692307692307693,0.4615384615384615,37,10,5945,GBR,8,0.0,0.0256410256410256,0.0,1,10,10,23.674358974358974,20.294871794871796,0.0,5
CH0006792,37,1,1,1,63.89243243243243,44.95969827433141,136.56799999999984,0.2972972972972973,0.8648648648648649,0.3243243243243243,37,12,5814,GBR,11,0.027027027027027,0.027027027027027,0.027027027027027,2,11,11,24.283783783783782,20.81621621621622,0.0,4
CH0006793,24,0,0,0,100.22625,75.3963890735232,180.815,0.3333333333333333,0.75,0.4166666666666667,22,9,5732,GBR,3,0.0,0.0,0.0,1,8,8,26.22083333333333,20.570833333333333,0.0,2
CH0006794,33,0,0,3,63.79393939393939,38.38776326345691,135.58999999999995,0.4242424242424242,0.9090909090909092,0.2424242424242424,33,9,4722,USA,5,0.0,0.0909090909090909,0.0,1,8,8,25.69393939393939,21.296969696969697,0.0,3
CH0006795,42,1,0,1,143.57214285714286,96.95060785569552,333.3459999999998,0.6666666666666666,0.8571428571428571,0.4285714285714285,42,11,5814,GBR,2,0.0238095238095238,0.0238095238095238,0.0,2,10,9,25.73095238095238,22.073809523809523,0.0,10
CH0006796,27,0,0,1,107.3074074074074,65.98429210470023,228.87,0.1481481481481481,0.7037037037037037,0.4444444444444444,27,10,5411,GBR,13,0.0,0.037037037037037,0.0,1,9,9,23.75925925925926,20.35185185185185,0.0,1
CH0006797,29,0,0,2,124.38448275862068,157.58533632802184,406.29599999999937,0.3103448275862069,0.7586206896551724,0.3103448275862069,29,10,5732,GBR,8,0.0,0.0689655172413793,0.0,1,10,10,25.63103448275862,23.313793103448276,0.0,5
CH0006798,38,1,0,2,119.3442105263158,89.35799719596113,275.2785,0.0789473684210526,0.8421052631578947,0.3157894736842105,37,11,5814,USA,3,0.0263157894736842,0.0526315789473684,0.0,2,11,10,25.173684210526318,22.436842105263157,0.0,7
CH0006799,35,0,0,2,62.242,38.25497620840827,135.86599999999993,0.2285714285714285,0.9714285714285714,0.4,35,8,5814,GBR,3,0.0,0.0571428571428571,0.0,1,8,8,24.914285714285715,21.822857142857142,0.0,5
CH0006800,23,0,0,1,148.38391304347826,77.43006696597732,289.30499999999995,0.391304347826087,0.6521739130434783,0.391304347826087,23,8,5732,GBR,13,0.0,0.0434782608695652,0.0,1,6,6,24.64782608695652,20.778260869565216,0.0,3
CH0006801,28,0,0,1,24.71142857142857,25.02649273518642,44.692,0.5,0.6428571428571429,0.5,27,8,5814,GBR,3,0.0,0.0357142857142857,0.0,1,8,8,25.82857142857143,22.035714285714285,0.0,3
CH0006802,22,0,0,1,52.47227272727273,34.921287944914084,109.8455,0.3181818181818182,0.7727272727272727,0.5454545454545454,22,8,5945,GBR,2,0.0,0.0454545454545454,0.0,1,8,8,24.83181818181818,22.195454545454545,0.0,2
CH0006803,29,0,0,0,335.4541379310345,272.15099795776763,754.2959999999998,0.3448275862068966,0.7586206896551724,0.4137931034482758,29,9,5814,GBR,7,0.0,0.0,0.0,1,9,9,24.141379310344828,19.268965517241377,0.0,9
CH0006804,37,0,0,0,57.93540540540541,47.446361504018085,131.33999999999986,0.2162162162162162,0.918918918918919,0.3783783783783784,37,10,5411,GBR,1,0.0,0.0,0.0,1,9,9,25.14864864864865,22.27567567567568,0.0,5
CH0006805,32,1,1,5,77.156875,65.41563492885444,205.189,0.4375,0.78125,0.40625,31,9,5411,GBR,11,0.03125,0.15625,0.03125,2,9,8,26.3375,20.728125,0.0,7
CH0006806,34,0,0,1,263.4752941176471,135.72479528800724,489.3475,0.5294117647058824,0.5882352941176471,0.3823529411764705,34,9,5732,GBR,0,0.0,0.0294117647058823,0.0,1,9,9,25.197058823529414,19.25588235294118,0.0,3
CH0006807,28,0,1,1,82.51,46.71343799046361,182.60199999999992,0.0714285714285714,0.8571428571428571,0.4642857142857143,28,10,4829,GBR,4,0.0,0.0357142857142857,0.0357142857142857,1,8,8,24.900000000000002,21.542857142857144,0.0,4
CH0006808,44,0,0,3,40.03181818181818,36.6927112889415,100.849,0.3636363636363636,0.9545454545454546,0.4318181818181818,43,11,4722,GBR,4,0.0,0.0681818181818181,0.0,1,9,9,25.88409090909091,21.895454545454545,0.0,10
CH0006809,36,0,0,1,236.70222222222225,199.0784062927557,615.62,0.2777777777777778,0.9722222222222222,0.3611111111111111,36,10,5411,GBR,1,0.0,0.0277777777777777,0.0,1,9,9,26.069444444444443,21.450000000000003,0.0,5
CH0006810,31,0,0,0,74.19032258064516,61.46115220114633,187.225,0.6774193548387096,0.7419354838709677,0.3870967741935484,31,9,5411,GBR,3,0.0,0.0,0.0,1,7,7,25.60967741935484,21.56451612903226,0.0,7
CH0006811,32,0,0,1,72.9478125,70.76791448719496,215.7915,0.34375,0.6875,0.4375,32,9,5814,GBR,7,0.0,0.03125,0.0,1,9,9,25.115625,19.54375,0.0,4
CH0006812,23,0,0,0,17.698695652173914,9.86899336505632,34.57799999999999,0.0,0.5652173913043478,0.4347826086956521,23,6,4722,GBR,26,0.0,0.0,0.0,1,6,6,25.01304347826087,18.930434782608696,0.0,7
CH0006813,35,3,1,4,85.42314285714285,79.92898972622801,179.37499999999991,0.3428571428571428,0.9428571428571428,0.4,35,12,5411,GBR,4,0.0857142857142857,0.1142857142857142,0.0285714285714285,4,13,10,24.642857142857142,19.497142857142858,0.0,10
CH0006814,30,0,0,1,124.96833333333332,87.77956615897273,253.27799999999996,0.3666666666666666,0.9333333333333332,0.3666666666666666,29,8,5814,USA,3,0.0,0.0333333333333333,0.0,1,7,7,25.703333333333333,23.123333333333335,0.0,6
CH0006815,35,1,1,2,66.18514285714286,59.04765121450284,181.1799999999997,0.5714285714285714,0.7428571428571429,0.3142857142857143,35,10,5094,USA,4,0.0285714285714285,0.0571428571428571,0.0285714285714285,2,9,8,24.66,19.97142857142857,0.0,5
CH0006816,34,0,0,0,32.58705882352941,33.10819193048037,88.54049999999981,0.5294117647058824,0.7941176470588235,0.2352941176470588,34,9,4829,GBR,3,0.0,0.0,0.0,1,6,6,26.120588235294118,22.344117647058823,0.0,4
CH0006817,31,0,0,2,52.87580645161291,56.67892864043883,118.075,0.4838709677419355,0.6129032258064516,0.2903225806451613,31,10,5814,USA,1,0.0,0.064516129032258,0.0,1,10,10,24.374193548387098,19.338709677419356,0.0,11
CH0006818,37,1,0,1,50.09891891891892,34.977237739848896,102.2759999999998,0.1891891891891892,0.6216216216216216,0.2972972972972973,37,12,5812,GBR,9,0.027027027027027,0.027027027027027,0.0,2,12,11,23.32972972972973,20.84054054054054,0.0,6
CH0006819,28,0,0,0,93.62892857142856,82.7698485690463,290.0249999999999,0.3571428571428571,0.9285714285714286,0.3928571428571428,28,9,5814,GBR,9,0.0,0.0,0.0,1,9,9,25.392857142857142,21.585714285714285,0.0,7
CH0006820,34,0,0,1,60.60676470588236,40.02379926240766,109.6455,0.3235294117647059,0.9117647058823528,0.3529411764705882,34,11,5732,GBR,2,0.0,0.0294117647058823,0.0,1,9,9,25.444117647058825,21.358823529411765,0.0,0
CH0006821,31,0,0,2,297.2654838709677,190.36273108355903,687.0799999999999,0.3225806451612903,0.8064516129032258,0.3870967741935484,31,9,5814,USA,2,0.0,0.064516129032258,0.0,1,9,9,23.93548387096774,22.051612903225806,0.0,1
CH0006822,29,0,0,1,101.94793103448276,78.43594649591066,241.7559999999999,0.5172413793103449,0.896551724137931,0.4137931034482758,28,9,5732,GBR,3,0.0,0.0344827586206896,0.0,1,9,9,25.04137931034483,20.76551724137931,0.0,6
CH0006823,33,1,0,2,19.87090909090909,12.558760727982968,39.472,0.2121212121212121,0.9696969696969696,0.3636363636363636,33,9,5814,GBR,3,0.0303030303030303,0.0606060606060606,0.0,2,9,8,24.115151515151513,22.46969696969697,0.0,9
CH0006824,34,0,0,1,136.8235294117647,158.2599307982178,440.7714999999992,0.3235294117647059,0.7647058823529411,0.4411764705882353,33,11,5732,GBR,0,0.0,0.0294117647058823,0.0,1,10,10,25.78235294117647,21.708823529411767,0.0,6
CH0006825,35,0,0,0,78.42742857142858,58.44011602350167,189.839,0.1142857142857142,0.8,0.4,34,10,5411,GBR,3,0.0,0.0,0.0,1,10,10,25.191428571428574,22.062857142857144,0.0,7
CH0006826,37,0,1,1,225.76135135135132,165.17269795853338,548.4779999999993,0.3243243243243243,0.945945945945946,0.2162162162162162,37,10,5411,GBR,1,0.0,0.027027027027027,0.027027027027027,1,10,10,25.383783783783784,23.16216216216216,0.0,8
CH0006827,31,0,0,1,68.40516129032258,42.81551166504711,157.22500000000002,0.3548387096774194,0.8709677419354839,0.2903225806451613,31,10,5999,GBR,3,0.0,0.032258064516129,0.0,1,9,9,24.664516129032258,21.116129032258065,0.0,7
CH0006828,29,0,0,1,68.25896551724138,46.7095231453186,156.60999999999996,0.5862068965517241,1.0,0.3448275862068966,29,9,4511,GBR,7,0.0,0.0344827586206896,0.0,1,8,8,25.49310344827586,21.689655172413794,0.0,6
CH0006829,22,0,0,0,336.0809090909091,176.56997700653014,624.102,0.1363636363636363,0.6818181818181818,0.4090909090909091,22,8,4511,GBR,2,0.0,0.0,0.0,1,7,7,27.036363636363635,21.595454545454547,0.0,4
CH0006830,31,0,0,2,26.55,13.037712478294138,46.620000000000005,0.0,0.935483870967742,0.4193548387096774,31,8,5814,GBR,2,0.0,0.064516129032258,0.0,1,8,8,25.761290322580646,22.11935483870968,0.0,3
CH0006831,32,0,0,2,179.28125,154.03652681080382,429.7935,0.3125,0.75,0.34375,32,9,5814,GBR,12,0.0,0.0625,0.0,1,8,8,25.275,21.628125,0.0,3
CH0006832,26,1,1,3,95.16115384615384,71.50360714408318,257.86,0.1923076923076923,0.6153846153846154,0.4230769230769231,26,8,5732,GBR,1,0.0384615384615384,0.1153846153846153,0.0384615384615384,2,6,6,24.346153846153847,23.23076923076923,0.0,3
CH0006833,38,0,1,0,60.86973684210525,52.49132615538017,133.06599999999983,0.6842105263157895,0.868421052631579,0.4473684210526316,38,8,5814,GBR,7,0.0,0.0,0.0263157894736842,1,7,7,26.526315789473685,20.792105263157897,0.0,1
CH0006834,20,0,0,2,32.7945,28.87371313605436,95.735,0.55,0.7,0.2,20,9,5411,GBR,9,0.0,0.1,0.0,1,8,8,25.115000000000002,20.520000000000003,0.0,1
CH0006835,35,0,0,1,240.26457142857143,158.47974523287078,543.2949999999997,0.0571428571428571,0.8,0.4285714285714285,33,11,5814,GBR,1,0.0,0.0285714285714285,0.0,1,11,11,23.897142857142857,22.04857142857143,0.0,4
CH0006836,27,0,0,1,111.1574074074074,78.05404309207783,276.156,0.3703703703703703,0.5555555555555556,0.2962962962962963,27,6,5094,GBR,7,0.0,0.037037037037037,0.0,1,5,5,24.13703703703704,22.114814814814817,0.0,7
CH0006837,30,1,1,3,123.945,95.26686230504431,342.84049999999985,0.3,0.7,0.4666666666666667,30,10,5732,GBR,9,0.0333333333333333,0.1,0.0333333333333333,2,10,10,25.503333333333334,19.773333333333333,0.0,3
CH0006838,22,0,0,1,287.1422727272727,226.01997838227064,592.487,0.2727272727272727,0.6363636363636364,0.4545454545454545,21,6,5732,GBR,4,0.0,0.0454545454545454,0.0,1,6,6,23.69090909090909,19.87727272727273,0.0,3
CH0006839,24,0,0,1,116.57208333333334,73.70074773847375,244.0565,0.2916666666666667,0.5833333333333334,0.375,24,6,5411,GBR,6,0.0,0.0416666666666666,0.0,1,6,6,26.150000000000002,21.84166666666667,0.0,6
CH0006840,31,1,0,0,27.07258064516129,21.84223950174553,77.245,0.2580645161290322,0.7096774193548387,0.3548387096774194,31,9,5732,GBR,5,0.032258064516129,0.0,0.0,2,9,8,26.483870967741936,22.003225806451614,0.0,4
CH0006841,37,0,1,1,30.662432432432432,28.786663424946305,95.00799999999995,0.1621621621621621,0.5945945945945946,0.4594594594594595,35,10,4722,GBR,11,0.0,0.027027027027027,0.027027027027027,1,10,10,26.05675675675676,21.116216216216216,0.0,6
CH0006842,25,0,0,0,361.8008,274.7790631871359,870.5039999999992,0.28,0.68,0.36,25,9,5411,GBR,1,0.0,0.0,0.0,1,9,9,24.772,18.584,0.0,5
CH0006843,39,0,0,1,116.5825641025641,105.25951115214816,264.377,0.1282051282051282,1.0,0.358974358974359,39,9,5094,GBR,0,0.0,0.0256410256410256,0.0,1,10,10,24.497435897435896,22.166666666666668,0.0,5
CH0006844,26,0,0,2,90.23576923076924,68.16977337049475,186.69,0.1538461538461538,0.6538461538461539,0.1923076923076923,26,9,5411,GBR,14,0.0,0.0769230769230769,0.0,1,7,7,24.91923076923077,19.842307692307692,0.0,2
CH0006845,37,0,0,4,337.25540540540544,349.47197290733874,890.5099999999989,0.4324324324324324,0.8648648648648649,0.3783783783783784,37,9,5411,GBR,5,0.0,0.1081081081081081,0.0,1,9,9,25.1027027027027,21.405405405405407,0.0,8
CH0006846,39,1,0,1,42.798205128205126,44.82406947822111,99.251,0.4102564102564102,0.7692307692307693,0.4615384615384615,39,11,5411,GBR,15,0.0256410256410256,0.0256410256410256,0.0,2,9,8,24.564102564102566,21.84102564102564,0.0,8
CH0006847,36,0,0,3,9.120555555555557,5.381344465277079,20.9675,0.0277777777777777,0.7222222222222222,0.5555555555555556,36,10,5411,GBR,1,0.0,0.0833333333333333,0.0,1,10,10,25.56388888888889,21.73888888888889,0.0,5
CH0006848,27,0,1,0,27.171111111111117,18.786042350092984,62.91299999999999,0.5555555555555556,0.8148148148148148,0.4074074074074074,26,7,5945,GBR,2,0.0,0.0,0.037037037037037,1,6,6,25.1037037037037,19.6,0.0,8
CH0006849,41,0,0,0,82.30146341463416,132.0611093312671,218.95,0.1707317073170731,0.7317073170731707,0.3658536585365853,41,10,5411,GBR,1,0.0,0.0,0.0,1,9,9,23.8609756097561,21.28048780487805,0.0,7
CH0006850,35,1,1,1,89.38857142857142,49.92106959066112,174.4439999999999,0.1428571428571428,0.8571428571428571,0.3428571428571428,35,9,5411,GBR,11,0.0285714285714285,0.0285714285714285,0.0285714285714285,2,9,8,23.308571428571426,21.45142857142857,0.0,6
CH0006851,36,0,0,1,258.6244444444444,182.53906834185145,580.1025,0.6944444444444444,0.8611111111111112,0.4722222222222222,36,9,4722,GBR,15,0.0,0.0277777777777777,0.0,1,8,8,25.280555555555555,20.825,0.0,9
CH0006852,32,0,2,1,142.77937500000002,93.75354021487712,311.0415,0.09375,0.59375,0.46875,32,9,5732,GBR,0,0.0,0.03125,0.0625,1,7,7,25.38125,22.690625,0.0,6
CH0006853,34,1,0,0,12.602941176470589,9.65040665791352,30.91249999999997,0.2647058823529412,0.6470588235294118,0.4705882352941176,34,11,5411,GBR,5,0.0294117647058823,0.0,0.0,2,11,10,24.31764705882353,19.71470588235294,0.0,12
CH0006854,30,2,2,2,740.7106666666666,526.574506349739,1909.1564999999985,0.4666666666666667,0.9333333333333332,0.2666666666666666,29,8,5411,GBR,0,0.0666666666666666,0.0666666666666666,0.0666666666666666,3,9,7,25.613333333333333,20.39,0.0,3
CH0006855,29,1,1,1,60.16275862068966,39.39727582102888,148.27599999999993,0.1379310344827586,0.7586206896551724,0.5172413793103449,29,10,5411,USA,11,0.0344827586206896,0.0344827586206896,0.0344827586206896,2,7,6,23.517241379310345,21.917241379310347,0.0,3
CH0006856,32,1,0,1,236.58375,226.23729196533105,715.631,0.125,1.0,0.28125,32,9,4829,USA,2,0.03125,0.03125,0.0,2,10,10,24.75,21.98125,0.0,9
CH0006857,27,0,0,0,163.94518518518518,115.14220426433133,357.923,0.2962962962962963,0.6666666666666666,0.1851851851851851,27,8,5732,USA,1,0.0,0.0,0.0,1,7,7,25.14074074074074,21.5,0.0,2
CH0006858,35,0,0,1,98.79171428571428,103.70278637942737,238.76399999999936,0.2857142857142857,0.6571428571428571,0.3714285714285714,35,9,5814,GBR,4,0.0,0.0285714285714285,0.0,1,9,9,24.694285714285712,21.014285714285716,0.0,6
CH0006859,36,0,0,3,67.76277777777779,63.30973599742375,171.725,0.1111111111111111,0.7777777777777778,0.3333333333333333,36,8,5732,USA,2,0.0,0.0833333333333333,0.0,1,7,7,24.294444444444444,22.083333333333332,0.0,8
CH0006860,29,0,0,4,38.542068965517245,27.47131950901708,96.28,0.2413793103448276,0.7241379310344828,0.4827586206896552,28,12,5814,GBR,3,0.0,0.1379310344827586,0.0,1,7,7,26.24827586206897,20.83103448275862,0.0,4
CH0006861,33,0,0,2,31.24727272727273,18.64352288207745,71.30399999999997,0.303030303030303,0.8181818181818182,0.3939393939393939,33,12,5999,GBR,2,0.0,0.0606060606060606,0.0,1,10,10,24.34242424242424,21.924242424242426,0.0,6
CH0006862,36,0,0,1,82.375,79.46903923631429,184.05,0.3055555555555556,1.0,0.3888888888888889,36,6,5814,GBR,2,0.0,0.0277777777777777,0.0,1,7,7,25.577777777777776,20.00277777777778,0.0,4
CH0006863,36,1,0,5,26.54222222222222,23.454726250631527,62.712500000000006,0.1111111111111111,0.6666666666666666,0.5555555555555556,35,11,5814,GBR,4,0.0277777777777777,0.1388888888888889,0.0,2,11,10,25.369444444444444,23.397222222222222,0.0,7
CH0006864,32,0,0,1,270.199375,212.86927807455888,597.7744999999999,0.34375,0.96875,0.59375,32,11,4511,GBR,0,0.0,0.03125,0.0,1,10,10,25.990625,21.903125,0.0,2
CH0006865,27,0,0,2,89.04814814814816,56.98644305966633,183.192,0.5925925925925926,0.7777777777777778,0.3333333333333333,27,9,5814,GBR,7,0.0,0.074074074074074,0.0,1,8,8,26.192592592592593,22.066666666666666,0.0,4
CH0006866,32,0,0,0,515.2759375,370.38010124612896,1227.233,0.125,0.75,0.4375,32,10,5732,GBR,3,0.0,0.0,0.0,1,10,10,24.871875,21.096875,0.0,7
CH0006867,31,0,0,0,68.7683870967742,52.81983479065254,147.74,0.3870967741935484,0.7096774193548387,0.3870967741935484,31,10,5732,USA,9,0.0,0.0,0.0,1,10,10,26.003225806451614,21.135483870967743,0.0,6
CH0006868,31,0,0,1,53.47225806451613,55.82400401915992,126.45,0.4838709677419355,1.0,0.3225806451612903,30,8,5814,GBR,2,0.0,0.032258064516129,0.0,1,9,9,24.996774193548386,20.08709677419355,0.0,11
CH0006869,36,0,0,0,149.93972222222223,152.03463698374057,398.135,0.6388888888888888,0.6944444444444444,0.3333333333333333,36,6,5411,GBR,6,0.0,0.0,0.0,1,6,6,24.049999999999997,20.53611111111111,0.0,6
CH0006870,25,0,0,1,56.7268,33.66563909982996,109.17199999999995,0.2,0.96,0.4,25,8,5999,GBR,4,0.0,0.04,0.0,1,8,8,26.468000000000004,21.191999999999997,0.0,0
CH0006871,29,0,0,0,160.22862068965517,128.20705635038018,430.6079999999999,0.5862068965517241,0.8275862068965517,0.5172413793103449,29,9,4829,GBR,0,0.0,0.0,0.0,1,8,8,23.879310344827587,20.513793103448275,0.0,5
CH0006872,29,0,0,0,231.1089655172414,212.751039855522,735.6279999999999,0.1724137931034483,0.9655172413793104,0.3448275862068966,29,8,7994,GBR,0,0.0,0.0,0.0,1,7,7,25.04137931034483,21.355172413793102,0.0,7
CH0006873,33,0,0,0,199.6630303030303,155.13183992746394,517.002,0.4545454545454545,0.9393939393939394,0.4545454545454545,33,10,5411,GBR,0,0.0,0.0,0.0,1,10,10,25.3,21.142424242424244,0.0,9
CH0006874,25,1,1,0,342.4896,325.37092543843966,1017.2099999999994,0.24,0.92,0.44,25,10,5732,USA,9,0.04,0.0,0.04,2,11,10,25.084,20.816,0.0,4
CH0006875,27,0,0,1,187.69814814814816,141.9026216225825,388.836,0.1481481481481481,0.8518518518518519,0.2222222222222222,27,9,5814,GBR,1,0.0,0.037037037037037,0.0,1,7,7,23.85925925925926,22.68148148148148,0.0,5
CH0006876,35,0,0,3,57.93685714285714,46.250515531080914,143.62099999999998,0.2285714285714285,0.8285714285714286,0.3428571428571428,35,11,5999,GBR,14,0.0,0.0857142857142857,0.0,1,9,9,23.237142857142857,21.585714285714285,0.0,3
CH0006877,32,0,1,1,217.6053125,197.6836356401288,576.1610000000001,0.09375,0.96875,0.40625,32,10,5411,USA,12,0.0,0.03125,0.03125,1,9,9,23.825,21.0875,0.0,5
CH0006878,34,0,0,2,151.2635294117647,171.9087146041839,387.6739999999993,0.2352941176470588,0.7352941176470589,0.2647058823529412,32,8,5999,GBR,7,0.0,0.0588235294117647,0.0,1,8,8,25.170588235294115,20.458823529411767,0.0,6
CH0006879,25,0,0,0,76.0908,71.00677056450321,215.95999999999967,0.2,0.56,0.36,25,9,5411,GBR,0,0.0,0.0,0.0,1,9,9,24.7,18.896,0.0,1
